5262;890917295;2019-12-31;2019;MILES;163160529;121829459;41331070;8327776;15832570;17170724;3439377;408486;306996;4175403;19335244;5813083;13522161;
5263;890917295;2019-12-31;2018;MILES;146918696;113106205;33812491;7569554;14445005;11797932;1194624;1511878;0;9458212;18458400;4428303;14030097;
5264;901140928;2019-12-31;2019;MILES;0;0;0;48286;3262;-51548;303576;864;377289;3;-10564454;19973;-10584427;
5265;901140928;2019-12-31;2018;MILES;0;0;0;2103;197;-2300;56795;670;70375;0;-2319069;3503;-2322572;
5266;800133063;2019-12-31;2019;MILES;70262853;61141754;9121099;5862425;346930;2911744;5712562;3728601;2904791;1165678;-2675802;-344499;-2331303;
5267;800133063;2019-12-31;2018;MILES;59458727;54421165;5037562;5109085;352972;-424495;6041182;4175129;2766267;1132620;-6741919;-411224;-6330695;
5268;890304130;2019-12-31;2019;MILES;1735783633;1120251348;615532285;138210360;354222856;123099069;64011267;0;474714;4912214;95480396;12826030;70714092;
5269;890304130;2019-12-31;2018;MILES;1685542741;1069702095;615840646;132367455;351120850;132352341;58476305;8083981;476444;0;111356420;13837622;97518798;
5270;811035741;2019-12-31;2019;MILES;116964625;75576051;41388574;22490519;49387750;-30489695;7193289;0;1016007;0;11122724;3235458;7887266;
5271;811035741;2019-12-31;2018;MILES;114786736;68038310;46748426;21147056;48185518;-22584148;6341783;0;1958298;0;25888589;5565671;20322918;
5272;890301960;2019-12-31;2019;MILES;738196336;639721832;98474504;10825698;58283121;29365685;23319617;1157219;1163935;3707690;28366866;7012388;21354478;
5273;890301960;2019-12-31;2018;MILES;702648924;593070287;109578637;16894927;54719872;37963838;24195710;1021664;1178535;1622596;57582902;11509149;46073753;
5274;890322007;2019-12-31;2019;MILES;330867960;242410339;88457621;15907085;23574119;48976417;14882141;47521606;370223;48965527;35908420;16372115;19536305;
5275;890322007;2019-12-31;2018;MILES;332601305;240043259;92558046;14146161;21782522;56629363;17970249;0;224154;9996574;48879842;13634559;35245283;
5276;860075684;2019-12-31;2019;MILES;83201677;54092427;29109250;5620587;7860777;15627886;1868965;6244814;0;162042;7963136;2578524;5384612;
5277;860075684;2019-12-31;2018;MILES;83015840;53168296;29847544;5212408;7773811;16861325;1483326;5512371;0;626659;10243283;3491275;6752008;
5278;900113435;2019-12-31;2019;MILES;109995393;67513760;42481633;12898454;1859884;27723295;930728;683126;1139571;2261431;29510443;8848920;20661523;
5279;900113435;2019-12-31;2018;MILES;65150385;37834818;27315567;10477150;1337674;15500743;1117065;312735;900946;2635621;17607510;6876278;10731232;
5280;900675108;2019-12-31;2019;MILES;9489418;0;9489418;67844;0;9421574;0;0;0;0;9421851;1284;9420567;
5281;900675108;2019-12-31;2018;MILES;13841155;0;13841155;69049;0;13772106;0;0;0;0;13799794;9166;13790628;
5282;860072134;2019-12-31;2019;MILES;1686049642;1003659905;682389737;34078101;0;648311636;35610794;198130456;15282862;0;515109671;162705803;352403868;
5283;860072134;2019-12-31;2018;MILES;1430128312;803660571;626467741;26463498;0;600004243;34687256;307132405;33177305;0;368902697;151779715;217122982;
5284;860004828;2019-12-31;2019;MILES;1424694274;1279723556;144970718;16755629;33358107;94856982;15849250;4914854;3872450;4773164;81750106;26025650;55724456;
5285;860004828;2019-12-31;2018;MILES;1217184603;1128941332;88243271;18466888;28490545;41285838;13076979;6525694;2425230;7069306;30165082;10583433;19581649;
5286;890901271;2019-12-31;2019;MILES;1676554056;1455841208;220712848;24458309;46302849;149951690;23361608;27557928;7650853;28347752;146743314;43807590;102935724;
5287;890901271;2019-12-31;2018;MILES;1700038002;1514131140;185906862;26915808;39590489;119400565;25187964;28105302;7321422;30713004;111735200;34181230;77553970;
5288;890939355;2019-12-31;2019;MILES;1700;0;1700;2133477;0;-2131777;3892;178170;88355;111931;-2131466;69379;-2200845;
5289;890939355;2019-12-31;2018;MILES;40679;0;40679;784872;0;-744193;216358;446560;170676;108824;-1092437;5590;-1098027;
5290;900402331;2019-12-31;2019;MILES;4252331;3213749;1038582;1124513;0;-85931;69982;0;4774;1155753;38749341;793150;37956191;
5291;900402331;2019-12-31;2018;MILES;5456201;4097480;1358721;1827113;0;-468392;85503;323;12825;484075;-1065019;-78408;-986611;
5292;900675423;2019-12-31;2019;MILES;161364184;0;161364184;1068287;0;160295897;57544;6109;1010450;0;161242694;-221332;161464026;
5293;900675423;2019-12-31;2018;MILES;121379931;0;121379931;1019907;0;120360024;2459;360;4586344;0;124943549;1772905;123170644;
5294;900388600;2019-12-31;2019;MILES;444474193;340663757;103810436;12053614;37204837;54551985;5265900;1063718;10499027;3125870;66897652;26613059;40284593;
5295;900388600;2019-12-31;2018;MILES;466742710;383664917;83077793;16710237;32203718;34163838;4633857;2016959;764546;2224534;45022338;17463255;27559083;
5296;890903532;2019-12-31;2019;MILES;879312653;675058276;204254377;56135222;92477887;55641268;35460095;0;1173869;0;30960386;5170383;25790003;
5297;890903532;2019-12-31;2018;MILES;763886897;595657606;168229291;43536072;85906174;38787045;40533257;0;525682;0;16824528;1669529;15154999;
5298;800210501;2019-12-31;2019;MILES;5183988;0;5183988;4036066;0;1147922;395544;1452888;434563;822313;1258390;1017122;241268;
5299;800210501;2019-12-31;2018;MILES;5252925;0;5252925;3021045;0;2231880;370807;172933;435972;30842;3411140;1039223;2371917;
5300;860006333;2019-12-31;2019;MILES;1067600351;921901609;145698742;52113117;90220923;3364702;84382620;19491406;83363211;30688451;13542338;4106038;9436300;
5301;860006333;2019-12-31;2018;MILES;1143714664;1053403660;90311004;57231601;85958539;-52879136;272050143;18859197;227163094;17454131;-99171251;-24407611;-74763640;
5302;890900943;2019-12-31;2019;MILES;6271917312;5237179341;1034737971;195166785;832568575;7002611;79858505;7560222;0;388093815;300828692;97218212;203610480;
5303;890900943;2019-12-31;2018;MILES;5445229922;4528707176;916522746;156579675;740168944;19774127;55901031;6681258;0;328288087;276733140;85891256;190841884;
5304;804010334;2019-12-31;2019;MILES;15464534;5097811;10366723;3175728;6108211;1082784;2411155;0;2608554;0;782506;213219;569287;
